代號,名稱,開盤,最高,最低,收盤,成交量
'078468,臺股指元大7B購16,1.67,1.76,1.67,1.76,293
'078469,大成鋼台新7C購01,1.29,1.29,1.18,1.29,626
'07846P,TXFI8凱基78售02,1.37,1.37,1.37,1.37,0
'078470,智邦台新7B購01,1.43,1.43,1.41,1.41,40
'078471,華夏麥證7B購01,0.46,0.46,0.45,0.45,259
'078472,永冠麥證7B購02,0.46,0.47,0.45,0.45,1032
'078473,宏碁麥證7B購01,0.78,0.78,0.77,0.78,2070
'078474,華新科麥證7B購01,2.16,2.19,2.06,2.11,2174
'078475,華新科麥證7C購01,2.33,2.33,2.22,2.23,1692
'078476,亞光麥證7C購01,0.65,0.67,0.65,0.66,1034
'078477,華擎麥證7C購01,0.63,0.63,0.61,0.61,396
'078478,華通國泰7B購02,1.27,1.27,1.27,1.27,15
'078479,FB上証富邦7B購01,1.34,1.34,1.34,1.34,135
'07847P,TXFI8凱基78售03,1.86,1.86,1.86,1.86,0
'078480,友達富邦7B購01,1.52,1.56,1.52,1.56,36
'078481,全新富邦7B購01,2.02,2.1,1.99,1.99,306
'078482,強茂富邦81購01,2.66,2.73,2.66,2.73,27
'078483,長榮富邦7B購02,0.91,0.92,0.89,0.91,1410
'078484,亞光富邦7B購01,1.06,1.08,1.04,1.04,672
'078485,台灣50兆豐81購02,2.88,2.88,2.88,2.88,24
'078486,台灣50第一7B購01,2.9,2.9,2.9,2.9,0
'078487,華擎第一7B購01,1.77,1.77,1.7,1.7,230
'078488,大成鋼中信7B購01,0.96,0.99,0.94,0.95,136
'078489,華通中信7B購01,1.35,1.41,1.35,1.41,133
'07848P,TXFI8凱基78售07,1.99,1.99,1.99,1.99,24
'078490,鴻海中信7B購01,1.19,1.2,1.19,1.2,77
'078491,台積電中信7B購01,1.34,1.39,1.34,1.39,205
'078492,晶電中信7B購06,1,1,0.97,0.97,49
'078493,宏碁國票7B購01,1.24,1.24,1.21,1.23,571
'078494,微星國票7B購01,1.74,1.74,1.74,1.74,0
'078495,聯發科國票7B購01,0.74,0.84,0.72,0.84,1409
'078496,亞光國票7B購01,1,1.04,0.98,1.04,336
'078497,台郡國票7B購01,1.16,1.26,1.14,1.26,1400
'078498,聯電日盛7B購01,1.39,1.39,1.39,1.39,0
'078499,大同日盛7B購01,1.04,1.04,1.02,1.02,335
'07849P,TXFI8凱基78售08,1.19,1.19,1.19,1.19,0
'078500,玉晶光日盛81購01,1.36,1.39,1.28,1.28,400
'078501,華航凱基7B購01,1.01,1.01,1.01,1.01,0
'078502,長榮航凱基7B購01,1.14,1.15,1.14,1.15,1261
'078503,元大金凱基7B購01,0.43,0.43,0.42,0.42,75
'078504,台郡凱基7B購02,1.48,1.6,1.47,1.6,1853
'078505,上証2X群益7B購13,3,3.2,3,3.2,379
'078506,滬深2X群益7B購09,1.54,1.68,1.54,1.67,1086
'078507,A50正2群益7B購10,2.83,3,2.81,2.93,422
'078508,大成鋼群益7B購01,2.71,2.94,2.47,2.78,839
'078509,鴻海群益7B購06,2.24,2.24,2.24,2.24,201
'07850P,TXFI8凱基78售09,2.26,2.26,2.26,2.26,0
'078510,晶電群益7B購04,1.52,1.59,1.49,1.49,221
'078511,可成群益7B購04,1.96,1.98,1.95,1.95,239
'078512,創意群益7B購01,1.59,1.85,1.59,1.85,1058
'078513,台郡群益7B購02,1.56,1.67,1.56,1.67,589
'078514,上銀永豐7B購01,1.03,1.07,1.03,1.04,429
'078515,旺宏永豐7B購01,1.45,1.47,1.33,1.33,304
'078516,旺宏永豐7B購02,1.5,1.52,1.4,1.4,567
'078517,智邦永豐7B購01,1.02,1.03,0.92,1,353
'078518,技嘉永豐7B購01,1.65,1.65,1.55,1.55,144
'078519,嘉澤永豐7B購01,1.07,1.1,1.02,1.07,702
'07851P,TXFI8凱基78售10,1.48,1.48,1.48,1.48,0
'078520,麗豐永豐7B購01,1.18,1.27,1.18,1.19,556
'078521,嘉聯益永豐7B購02,1.43,1.65,1.43,1.65,668
'078522,台積電麥證7B購02,0.7,0.72,0.7,0.72,1601
'078523,台積電麥證7C購01,0.59,0.61,0.59,0.61,2130
'078524,聯茂麥證7B購01,0.58,0.75,0.57,0.75,2557
'078525,矽格麥證7B購01,0.71,0.71,0.71,0.71,5
'078526,台郡麥證7B購01,0.85,0.91,0.84,0.91,5740
'078527,滬深2X元大7B購03,1.24,1.24,1.24,1.24,0
'078528,大亞元大7B購01,1.55,1.55,1.49,1.51,672
'078529,中橡元大7B購01,1.36,1.36,1.32,1.33,284
'07852P,臺股指玉山7B售01,1.44,1.44,1.44,1.44,0
'078530,鴻海元大7B購03,1.66,1.69,1.64,1.67,990
'078531,鴻海元大7B購04,2.04,2.11,2.03,2.06,864
'078532,國巨元大7B購01,4.27,4.9,4.13,4.76,1615
'078533,國巨元大7B購02,4.15,4.46,4.15,4.46,83
'078534,台積電元大7B購01,1.31,1.37,1.28,1.37,2255
'078535,台積電元大7C購01,1.41,1.45,1.38,1.45,849
'078536,旺宏元大7B購01,1.23,1.26,1.15,1.15,464
'078537,旺宏元大7B購02,1.36,1.39,1.28,1.29,2541
'078538,華新科元大7B購01,5,5,5,5,9
'078539,華新科元大7B購02,4.52,4.52,4.52,4.52,0
'07853P,臺股指玉山7B售02,1.74,1.74,1.74,1.74,0
'078540,華新科元大7B購03,3.89,3.89,3.89,3.89,0
'078541,新日興元大7B購01,1.8,1.8,1.8,1.8,10
'078542,GIS元大7C購01,1.49,1.55,1.49,1.51,609
'078543,大成鋼國泰7C購01,1.44,1.55,1.36,1.55,954
'078544,鴻海國泰7B購01,1.97,1.99,1.97,1.98,209
'078545,鴻海國泰7B購02,5.45,5.45,5.35,5.4,632
'078546,華新科國泰7B購01,2.74,2.74,2.74,2.74,0
'078547,華新科國泰7B購02,5.25,5.25,5.25,5.25,0
'078548,嘉晶國泰7C購01,4.85,6.1,4.84,6.1,1007
'078549,滬深2X富邦7B購02,1.61,1.61,1.61,1.61,0
'07854P,A50正2群益7C售02,0.92,0.92,0.92,0.92,0
'078550,台塑富邦7C購01,1.03,1.09,1.03,1.08,451
'078551,聯電富邦7B購01,1.52,1.52,1.52,1.52,0
'078552,鴻海富邦81購01,1.9,1.95,1.9,1.93,1137
'078553,台積電富邦7C購01,0.95,0.98,0.95,0.98,97
'078554,晶電富邦7B購02,0.83,0.83,0.79,0.82,95
'078555,華新科富邦7B購02,4.94,4.94,4.94,4.94,0
'078556,元大金富邦7B購01,0.73,0.73,0.73,0.73,1
'078557,智原富邦7B購01,1,1,0.95,0.95,365
'078558,全新統一7C購03,1.26,1.31,1.25,1.25,752
'078559,華新科統一7B購06,2.52,2.55,2.39,2.4,1750
'07855P,大立光群益7C售01,2.33,2.33,2.33,2.33,0
'078560,創意統一7C購01,0.94,1.08,0.94,1.08,1093
'078561,晶電第一7B購01,2.55,2.55,2.55,2.55,1
'078562,滬深2X中信7B購07,0.88,0.88,0.88,0.88,0
'078563,技嘉中信7B購02,1.59,1.59,1.59,1.59,0
'078564,華新科中信7C購02,2.32,2.32,2.32,2.32,0
'078565,玉山金中信7B購01,1.1,1.1,1.1,1.1,0
'078566,元大金中信7B購01,0.66,0.66,0.66,0.66,53
'078567,兆豐金中信7B購01,1.2,1.29,1.2,1.29,216
'078568,群創中信7B購01,0.95,0.95,0.94,0.94,147
'078569,GIS中信7B購04,1.05,1.05,1.05,1.05,0
'07856P,大立光元大7C售07,0.98,0.98,0.97,0.97,50
'078570,友達國票7B購01,1.09,1.1,1.06,1.08,512
'078571,創意國票7B購01,0.85,0.99,0.85,0.92,1934
'078572,寶滬深群益7C購01,0.53,0.53,0.53,0.53,20
'078573,FB上証群益7B購04,0.79,0.82,0.79,0.82,310
'078574,大成鋼群益7B購02,1.58,1.74,1.49,1.74,205
'078575,鴻海群益7B購07,1.53,1.53,1.53,1.53,60
'078576,台積電群益7B購04,1.4,1.42,1.4,1.42,564
'078577,微星群益7B購02,4.65,4.65,4.65,4.65,15
'078578,瑞昱群益7B購01,1.62,1.71,1.54,1.71,552
'078579,南亞科群益7B購04,1.41,1.53,1.41,1.53,649
'07857P,上銀台新7C售02,0.87,0.87,0.87,0.87,0
'078580,晶電群益7B購05,3.23,3.39,3.18,3.18,430
'078581,聯發科群益7B購03,1.36,1.54,1.35,1.53,1106
'078582,可成群益7B購05,2.99,2.99,2.99,2.99,4
'078583,新光金群益7B購01,0.55,0.55,0.55,0.55,5
'078584,創意群益7B購02,1.04,1.19,1.04,1.19,1225
'078585,群創群益7B購01,0.73,0.73,0.73,0.73,503
'078586,康控群益7B購02,1.3,1.3,1.28,1.29,214
'078587,GIS群益7B購02,1.61,1.61,1.61,1.61,0
'078588,國巨永豐7B購02,2.59,2.91,2.5,2.89,628
'078589,台光電永豐7B購01,1.16,1.19,1.16,1.18,294
'07858P,台積電台新81售02,0.85,0.85,0.85,0.85,0
'078590,聯發科永豐7B購01,0.98,1.08,0.98,1.08,411
'078591,奇力新永豐7B購01,3.59,4.1,3.59,3.73,351
'078592,奇力新永豐7B購02,3.23,3.53,3.23,3.53,22
'078593,華新科永豐7B購04,2.62,2.7,2.52,2.62,1082
'078594,TPK永豐7B購01,1.23,1.27,1.23,1.27,451
'078595,嘉聯益永豐7B購03,1.64,1.87,1.64,1.87,333
'078596,華新科台新7B購02,2.65,2.65,2.65,2.65,0
'078597,宏盛日盛7B購01,1.56,1.56,1.56,1.56,1
'078598,創意日盛7B購01,1.15,1.25,1.15,1.22,508
'078599,群創日盛7B購01,1.53,1.53,1.5,1.51,159
'07859P,美律台新7C售01,0.88,0.88,0.88,0.88,0
'078600,葡萄王凱基7B購01,0.85,0.85,0.75,0.78,827
'078601,國巨凱基7B購01,3.89,3.89,3.89,3.89,0
'078602,台積電凱基7B購01,1.26,1.29,1.26,1.29,226
'078603,台積電凱基7C購02,2.53,2.63,2.5,2.63,3133
'078604,宏碁凱基7B購01,1.79,1.8,1.77,1.8,359
'078605,宏碁凱基7B購02,2.85,2.86,2.81,2.86,138
'078606,全新凱基7B購02,2.42,2.53,2.42,2.53,234
'078607,奇力新凱基7B購01,5.6,5.6,5.6,5.6,0
'078608,華新科凱基7B購04,6.7,6.7,6.7,6.7,0
'078609,華新科凱基7B購05,7.65,7.65,7.55,7.65,306
'07860P,可成台新7C售01,0.88,0.88,0.88,0.88,0
'078610,智原凱基7B購01,0.85,0.86,0.8,0.8,509
'078611,創意凱基7B購01,0.87,0.92,0.87,0.92,292
'078612,貿聯凱基7B購01,0.7,0.83,0.7,0.83,3868
'078613,上銀麥證7B購02,1.86,1.92,1.83,1.84,1802
'078614,華通麥證7C購01,1.3,1.42,1.25,1.42,5275
'078615,國巨麥證7C購01,3.18,3.62,3.18,3.53,1565
'078616,燿華麥證7B購02,1.31,1.34,1.27,1.28,1971
'078617,技嘉麥證7C購01,1.49,1.51,1.41,1.41,1383
'078618,南亞科麥證7B購02,1.24,1.33,1.24,1.33,2723
'078619,美律麥證7B購01,0.65,0.7,0.65,0.7,5439
'07861P,南亞科統一7C售02,1.03,1.03,1.03,1.03,0
'078620,麗豐麥證7B購01,0.98,1.06,0.97,0.98,2532
'078621,CFA50元大7B購01,1.4,1.43,1.4,1.43,404
'078622,滬深2X元大7B購04,2.27,2.27,2.27,2.27,0
'078623,新光鋼元大7B購01,1.35,1.4,1.35,1.36,3227
'078624,台光電元大7B購02,1.86,1.91,1.85,1.9,1388
'078625,奇力新元大7B購01,4.4,4.4,4.4,4.4,20
'078626,奇力新元大7C購02,4.73,4.98,4.73,4.98,3
'078627,聯鈞元大7B購02,1.33,1.4,1.29,1.37,1867
'078628,TPK元大7B購02,1.18,1.23,1.18,1.21,693
'078629,TPK元大7C購02,1.32,1.33,1.3,1.31,738
'07862P,大立光統一82售03,0.77,0.77,0.76,0.76,33
'078630,GIS元大7B購03,1.82,1.92,1.81,1.88,529
'078631,上証2X永昌7C購01,1.75,1.75,1.75,1.75,0
'078632,國巨永昌7B購01,2.03,2.23,2.03,2.23,3
'078633,奇力新富邦7C購01,2.88,2.88,2.88,2.88,0
'078634,隆達富邦7B購01,0.95,0.97,0.93,0.97,466
'078635,華夏國泰7B購01,1.27,1.27,1.24,1.26,1054
'078636,美律國泰7C購01,1.06,1.15,1.06,1.15,1060
'078637,可成國泰7C購01,1.41,1.48,1.41,1.46,536
'078638,國巨康和7B購01,1.65,1.93,1.65,1.84,1150
'078639,CFA50元富7B購01,1.52,1.63,1.52,1.63,101
'078640,台積電元富7B購01,1.73,1.79,1.73,1.79,1409
'078641,華邦電元富7B購01,2.86,3.22,2.86,3.09,1267
'078642,瑞昱元富7B購01,1.68,1.79,1.65,1.78,471
'078643,嘉聯益元富7B購01,1.83,2.13,1.83,2.11,823
'078644,新光鋼統一7B購01,0.86,0.88,0.85,0.88,588
'078645,華通統一7B購03,0.95,1,0.95,1,947
'078646,國巨統一7C購02,1.83,2.27,1.83,2.27,441
'078647,聯發科統一7C購02,2.63,2.9,2.62,2.9,2211
'078648,奇力新統一7C購01,2.96,3.26,2.94,3.26,61
'078649,華新科統一7C購01,2.36,2.36,2.19,2.24,746
'078650,矽格國票7B購01,0.9,0.9,0.9,0.9,0
'078651,台勝科中信7B購01,1.83,1.83,1.83,1.83,0
'078652,國巨統一82購01,1.63,1.86,1.58,1.82,969
'078653,滬深2X元富7B購03,1.38,1.38,1.38,1.38,6
'078654,仁寶元富82購01,1.46,1.47,1.42,1.47,819
'078655,英業達元富82購01,1.93,2.01,1.91,2.01,1423
'078656,新光鋼康和7B購01,0.88,0.89,0.87,0.87,66
'078657,東聯第一7B購01,0.71,0.71,0.71,0.71,0
'078658,國巨第一7B購01,3.56,3.56,3.56,3.56,0
'078659,綠悅永豐7B購01,0.62,0.62,0.61,0.61,1214
'078660,台達電永豐7B購01,0.55,0.55,0.53,0.55,542
'078661,國巨永豐7B購03,2.9,2.9,2.71,2.86,1235
'078662,建準永豐7B購01,0.79,1.01,0.79,1.01,1662
'078663,美律永豐7B購03,0.88,0.94,0.88,0.94,1961
'078664,瀚宇博永豐7B購02,2.24,2.24,2.15,2.15,28
'078665,嘉聯益永豐7B購04,1.07,1.36,1.07,1.36,2959
'078666,華東永豐7B購01,0.76,0.76,0.76,0.76,130
'078667,達方永豐7B購01,4.16,4.35,4.01,4.02,103
'078668,華新台新7C購01,1.36,1.36,1.36,1.36,0
'078669,國巨台新7B購02,2.72,3.06,2.66,3.06,2405
'078670,滬深2X元大7B購05,1.49,1.49,1.49,1.49,0
'078671,統一元大7B購01,1.51,1.51,1.48,1.5,290
'078672,綠悅元大7C購01,1.08,1.08,1.03,1.08,582
'078673,新光鋼元大7B購02,1.35,1.38,1.33,1.34,2409
'078674,上銀元大7B購01,1.55,1.63,1.52,1.54,646
'078675,上銀元大7B購02,1.43,1.48,1.4,1.42,424
'078676,國巨元大7B購04,3.3,3.68,3.11,3.54,1771
'078677,旺宏元大7B購03,1.56,1.58,1.45,1.45,1479
'078678,瀚宇博元大7B購01,3.6,3.6,3.49,3.55,142
'078679,上証2X群益7B購15,1.57,1.73,1.57,1.73,534
'078680,CFA50群益7B購04,0.64,0.64,0.64,0.64,0
'078681,大成鋼群益7B購03,2.17,2.44,2.06,2.31,1217
'078682,上銀群益7B購06,2.36,2.39,2.34,2.39,131
'078683,為升群益7B購01,1.3,1.3,1.28,1.28,408
'078684,鴻海群益7B購08,2.34,2.34,2.34,2.34,1
'078685,台積電群益7B購06,1.23,1.28,1.22,1.28,654
'078686,微星群益7B購03,3.01,3.01,2.8,2.8,271
'078687,瑞昱群益7B購02,2.21,2.21,2.21,2.21,0
'078688,南亞科群益7B購05,1.34,1.34,1.34,1.34,107
'078689,聯發科群益7B購04,2.25,2.5,2.25,2.45,481
'078690,可成群益7B購06,2.15,2.22,2.14,2.22,705
'078691,強茂群益7B購01,5.05,5.25,4.86,4.86,166
'078692,群創群益7B購02,0.75,0.75,0.73,0.73,1098
'078693,康控群益7B購03,1.19,1.19,1.19,1.19,0
'078694,臻鼎群益7B購01,1.45,1.6,1.42,1.6,240
'078695,GIS群益7B購03,1.5,1.6,1.5,1.57,245
'078696,TPK國泰7B購01,1.12,1.18,1.11,1.16,801
'078697,華夏富邦7B購01,0.8,0.8,0.78,0.78,738
'078698,新光鋼富邦7B購01,1.03,1.07,1.03,1.05,929
'078699,台達電富邦7B購01,0.67,0.68,0.64,0.67,1262
'078700,仁寶富邦7B購01,0.74,0.74,0.74,0.74,0
'078701,國巨富邦7C購01,1.56,1.71,1.54,1.67,744
'078702,智邦富邦7B購01,1.42,1.42,1.33,1.35,959
'078703,陽明富邦7C購01,0.42,0.42,0.42,0.42,236
'078704,奇鋐富邦7B購01,1.25,1.36,1.24,1.28,1312
'078705,強茂國票7B購01,1.53,1.59,1.52,1.58,130
'078706,台達電凱基7B購01,1.14,1.14,1.11,1.11,583
'078707,國巨凱基7B購04,3.36,3.58,3.25,3.58,118
'078708,國巨凱基7B購05,3.05,3.49,2.95,3.49,1185
'078709,國巨凱基7B購06,3.4,4,3.36,3.87,929
'078710,國巨凱基7B購07,3.25,3.72,3.2,3.6,1527
'078711,奇力新凱基7B購02,6.4,6.4,6.4,6.4,0
'078712,統一中信7C購01,1.24,1.24,1.24,1.24,29
'078713,台積電中信7B購03,1.5,1.53,1.48,1.53,221
'078714,台積電中信7B購04,1.61,1.68,1.6,1.66,447
'078715,FH滬深群益7C購01,0.51,0.51,0.51,0.51,0
'078716,上証2X群益7B購16,1.98,1.98,1.98,1.98,0
'078717,台泥群益7B購01,2.53,2.58,2.53,2.58,110
'078718,國喬群益7B購01,2.03,2.09,1.97,2.09,334
'078719,和大群益7B購01,0.9,0.9,0.87,0.9,126
'078720,大成鋼群益7B購04,1.5,1.64,1.5,1.64,95
'078721,鴻海群益7B購09,1.8,1.81,1.8,1.81,88
'078722,台積電群益7B購08,0.76,0.76,0.76,0.76,748
'078723,華邦電群益7B購01,1.07,1.19,1.07,1.15,526
'078724,微星群益7B購04,4.54,4.54,4.54,4.54,0
'078725,聯發科群益7B購06,0.6,0.68,0.6,0.68,942
'078726,可成群益7B購07,1.89,1.92,1.89,1.91,400
'078727,康控群益7B購04,2.03,2.03,2.03,2.03,60
'078728,臻鼎群益7B購02,1.66,1.83,1.65,1.83,424
'078729,GIS群益7B購04,3.01,3.01,3.01,3.01,0
'078730,廣宇永豐7B購01,0.85,0.85,0.83,0.85,195
'078731,淘帝永豐7B購01,0.6,0.65,0.6,0.64,2394
'078732,景碩永豐7B購01,1.27,1.35,1.27,1.32,78
'078733,盛群永豐7B購01,0.74,0.75,0.73,0.75,1036
'078734,台積電台新7C購01,0.74,0.77,0.74,0.76,802
'078735,上証2X元大7B購02,1.03,1.03,1.03,1.03,0
'078736,台塑元大7B購01,1.4,1.42,1.4,1.42,104
'078737,大成鋼元大7B購02,1.64,1.9,1.57,1.74,1334
'078738,上銀元大7B購03,1.29,1.36,1.26,1.31,724
'078739,上銀元大7B購04,1.27,1.29,1.25,1.27,334
'078740,為升元大7B購02,1.14,1.14,1.12,1.13,515
'078741,鴻海元大7B購05,2.08,2.1,2.07,2.08,1040
'078742,鴻海元大7B購06,1.2,1.21,1.2,1.2,19
'078743,國巨元大7B購05,2.85,3.3,2.71,3.25,2324
'078744,國巨元大7B購06,2.48,2.8,2.4,2.77,1658
'078745,台積電元大7B購02,2.15,2.26,2.14,2.26,329
'078746,智邦元大7B購02,1.99,2.02,1.85,1.9,2219
'078747,晶電元大7B購06,1.64,1.72,1.61,1.62,1460
'078748,中工元大7B購01,1.52,1.52,1.52,1.52,60
'078749,嘉晶元大81購01,3.55,3.96,3.37,3.8,149
'078750,奇鋐元大7B購01,1.69,1.82,1.64,1.7,5882
'078751,GIS元大7B購04,1.39,1.47,1.39,1.42,677
'078752,台泥麥證7B購01,0.78,0.9,0.78,0.9,5567
'078753,南亞麥證7B購01,0.69,0.71,0.68,0.71,1878
'078754,華夏麥證7C購01,0.5,0.5,0.5,0.5,101
'078755,華新麥證7C購01,0.97,0.98,0.94,0.95,2079
'078756,旺宏麥證7C購01,0.81,0.81,0.81,0.81,37
'078757,聯發科麥證7C購01,0.62,0.68,0.62,0.68,5242
'078758,奇力新麥證7B購01,1.83,2.05,1.77,1.86,3230
'078759,可成麥證7B購02,0.73,0.74,0.72,0.74,1516
'078760,緯創麥證7B購01,0.51,0.55,0.51,0.55,5509
'078761,貿聯麥證7C購01,0.5,0.6,0.5,0.6,3383
'078762,臻鼎麥證7C購01,0.73,0.8,0.72,0.79,3876
'078763,滬深2X統一81購01,1.44,1.54,1.44,1.53,426
'078764,國巨統一81購02,1.81,1.83,1.69,1.7,2494
'078765,TPK統一81購01,0.85,0.88,0.85,0.87,1917
'078766,上証2X元富7B購03,2.94,2.94,2.94,2.94,0
'078767,上銀元富7B購01,1.14,1.2,1.1,1.11,215
'078768,台達電元富7B購01,1.17,1.19,1.13,1.19,1239
'078769,國巨元富7B購01,2.9,2.95,2.6,2.9,900
'078770,聯發科元富7B購01,1.04,1.16,1.04,1.16,257
'078771,TPK康和7B購01,0.86,0.86,0.86,0.86,0
'078772,國巨國泰7B購05,2,2,2,2,0
'078773,國巨國泰7C購03,1.77,2,1.73,1.96,235
'078774,友達國泰7B購01,1.03,1.05,1.03,1.03,688
'078775,奇力新國泰81購01,2.06,2.34,2.06,2.34,16
'078776,上証2X富邦7C購01,1.22,1.31,1.22,1.31,24
'078777,台光電富邦7B購01,2.45,2.45,2.37,2.43,743
'078778,聯發科富邦81購01,1.08,1.18,1.08,1.18,1258
'078779,宏盛富邦7B購01,1.7,1.7,1.67,1.67,99
'078780,台郡富邦7C購01,0.92,0.99,0.91,0.99,1163
'078781,樺漢富邦7C購01,0.87,0.88,0.87,0.87,42
'078782,奇鋐國票7B購01,1.07,1.17,1.05,1.11,770
'078783,TPK國票7B購01,1.02,1.02,1.02,1.02,100
'078784,美律中信7B購03,1.63,1.74,1.63,1.74,123
'078785,東聯日盛7B購01,1.48,1.48,1.45,1.45,148
'078786,國巨日盛7B購02,3.1,3.52,3.1,3.48,208
'078787,微星日盛7B購01,2.52,2.52,2.52,2.52,0
'078788,創意第一7B購01,2.65,2.65,2.65,2.65,139
'078789,台勝科第一7B購01,3.5,3.5,3.27,3.36,240
'078790,致伸第一7B購01,0.61,0.61,0.61,0.61,0
'078791,晶電凱基81購01,1.2,1.2,1.16,1.19,1005
'078792,強茂凱基7B購01,2.8,2.86,2.56,2.56,446
'078793,晶豪科凱基7B購01,1.19,1.25,1.19,1.25,1722
'078794,麗豐凱基7B購01,2.15,2.35,2.13,2.18,737
'078795,台灣50永豐7B購03,0.99,0.99,0.99,0.99,0
'078796,上銀永豐7B購02,0.64,0.64,0.64,0.64,50
'078797,國巨永豐7B購04,2.25,2.4,2.2,2.27,1908
'078798,嘉晶永豐7B購01,1.7,1.78,1.53,1.7,651
'078799,日電貿永豐7B購01,1.24,1.27,1.17,1.27,623
'078800,玉晶光永豐7B購02,1.38,1.38,1.22,1.22,2454
'078801,TPK台新7C購02,0.88,0.89,0.88,0.88,300
'078802,日電貿元富7B購01,1.82,1.82,1.71,1.8,107
'078803,日電貿元富7B購02,1.47,1.49,1.38,1.47,1037
'078804,彩晶元富7B購01,1.27,1.3,1.26,1.28,253
'078805,CFA50統一81購01,0.9,0.93,0.9,0.93,36
'078806,元金2X統一82購01,0.5,0.51,0.5,0.51,45
'078807,鴻海統一81購01,1.45,1.47,1.42,1.45,1906
'078808,台積電統一83購01,1.42,1.46,1.41,1.45,8303
'078809,旺宏統一81購01,1.17,1.17,1.17,1.17,10
'078810,亞光統一81購01,0.73,0.75,0.72,0.72,749
'078811,彩晶統一81購01,1.33,1.34,1.32,1.34,522
'078812,台泥麥證7C購01,0.84,0.96,0.84,0.96,4227
'078813,新光鋼麥證7B購02,0.92,0.95,0.9,0.92,2209
'078814,正新麥證7B購01,0.59,0.61,0.59,0.6,5052
'078815,佳世達麥證7B購01,0.65,0.67,0.65,0.65,4267
'078816,燿華麥證7C購01,0.72,0.72,0.7,0.7,564
'078817,宏盛麥證7B購01,0.85,0.85,0.84,0.84,189
'078818,富邦金麥證7B購01,0.65,0.69,0.65,0.69,3329
'078819,國泰金麥證7B購01,0.63,0.65,0.63,0.65,2192
'078820,開發金麥證7B購01,0.6,0.6,0.6,0.6,483
'078821,玉山金麥證7B購01,0.63,0.63,0.63,0.63,129
'078822,元大金麥證7B購01,0.51,0.51,0.51,0.51,226
'078823,台新金麥證7B購01,0.64,0.65,0.64,0.65,599
'078824,新光金麥證7C購01,0.54,0.55,0.54,0.55,3239
'078825,永豐金麥證7B購01,0.73,0.74,0.73,0.73,1682
'078826,聯詠麥證7B購01,0.69,0.71,0.69,0.71,2994
'078827,至上麥證7C購01,0.59,0.59,0.59,0.59,0
'078828,百和麥證7B購01,0.48,0.49,0.48,0.48,1350
'078829,創意玉山83購01,1.4,1.6,1.4,1.6,1257
'078830,旺宏國泰7B購01,2.09,2.09,1.95,1.95,300
'078831,旺宏國泰7B購02,2.39,2.39,2.34,2.36,285
'078832,微星國泰7B購01,2.31,2.31,2.31,2.31,0
'078833,南亞科國泰7B購01,1.24,1.41,1.24,1.36,2418
'078834,晶電國泰7B購01,1.69,1.74,1.68,1.68,69
'078835,亞光國泰7B購02,1.13,1.16,1.13,1.16,524
'078836,瀚宇博國泰7B購01,2.68,2.68,2.68,2.68,0
'078837,康友國泰7C購01,0.99,1.06,0.99,1.03,1524
'078838,英業達富邦7B購01,1.14,1.14,1.14,1.14,0
'078839,強茂富邦7B購01,1.45,1.48,1.31,1.4,1307
'078840,潤泰全富邦7B購01,1.07,1.12,1.05,1.11,2774
'078841,緯創富邦7B購01,0.61,0.68,0.6,0.66,1744
'078842,元油反群益7B購02,1.73,1.73,1.73,1.73,0
'078843,台泥群益7B購02,1.7,1.7,1.7,1.7,0
'078844,葡萄王群益7B購01,1.51,1.51,1.3,1.34,364
'078845,大成鋼群益7B購05,1.94,2.44,1.94,2.41,411
'078846,鴻海群益7B購10,1.33,1.37,1.32,1.34,458
'078847,國巨群益7B購03,4.86,5.1,4.86,5.1,43
'078848,友達群益7B購01,1.1,1.11,1.07,1.09,948
'078849,聯發科群益7B購07,1.58,1.74,1.57,1.74,423
'078850,景碩群益7B購01,1.54,1.64,1.54,1.64,104
'078851,貿聯群益7B購01,0.54,0.69,0.54,0.66,2293
'078852,康普群益7B購01,1.21,1.23,1.18,1.23,532
'078853,康控群益7B購05,1.94,1.94,1.94,1.94,10
'078854,GIS群益7B購05,1.99,2.05,1.99,2.05,45
'078855,FB上証元大7B購01,1.21,1.21,1.21,1.21,2
'078856,滬深2X元大7B購06,1.11,1.11,1.11,1.11,0
'078857,A50正2元大7B購01,1.02,1.08,1.01,1.08,80
'078858,上銀元大7B購05,1.28,1.32,1.25,1.25,255
'078859,鴻海元大7B購07,1.38,1.41,1.36,1.39,1333
'078860,國巨元大7B購07,1.91,2.17,1.86,2.11,1465
'078861,國巨元大7B購08,2.9,3.1,2.66,3.08,1302
'078862,宏碁元大7B購03,1.59,1.59,1.56,1.58,143
'078863,大同元大7B購02,1.44,1.44,1.41,1.41,680
'078864,全新元大7B購04,1.43,1.51,1.39,1.43,588
'078865,奇力新元大81購01,2.58,2.87,2.57,2.87,114
'078866,聯詠元大7B購01,1.68,1.73,1.68,1.73,41
'078867,康普元大7B購02,1.25,1.29,1.21,1.26,1039
'078868,鎧勝元大7B購01,1.97,2.03,1.97,2,253
'078869,臺股指元大7C購05,3.25,3.25,3.25,3.25,0
'078870,臺股指元大7C購06,1.52,1.55,1.52,1.55,25
'078871,臺股指元大7C購07,2.38,2.38,2.38,2.38,30
'078872,聯鈞第一7B購01,0.97,0.97,0.97,0.97,0
'078873,上銀凱基7B購04,0.81,0.81,0.81,0.81,0
